x_m,y_m,yaw,curvature
322.455519,77.253169,0.549999998,0.000000000
322.915974,77.535476,0.549999998,0.000000000
323.376428,77.817783,0.549999998,0.000000000
323.836883,78.100090,0.549999998,0.000000000
324.297337,78.382397,0.549999998,0.000000000
324.757791,78.664704,0.549999998,0.000000000
325.218246,78.947011,0.549999998,0.000000000
325.678700,79.229318,0.549999998,0.000000000
326.139155,79.511625,0.549999998,0.000000000
326.599609,79.793932,0.549999998,0.000000000
327.060063,80.076239,0.549999998,0.000000000
327.520518,80.358546,0.549999998,0.000000000
327.980972,80.640853,0.549999998,0.000000000
328.441427,80.923160,0.549999998,0.000000000
328.901881,81.205467,0.549999998,0.000000000
329.362336,81.487774,0.549999998,0.000000000
329.822790,81.770081,0.549999998,0.000000000
330.283244,82.052388,0.549999998,0.000000000
330.743699,82.334695,0.549999998,0.000000000
331.204153,82.617002,0.549999998,0.000000000
331.664608,82.899309,0.549999998,0.000000000
332.125062,83.181616,0.549999998,0.000000000
332.585517,83.463923,0.549999998,0.000000000
333.045971,83.746230,0.549999998,0.000000000
333.506425,84.028537,0.549999998,0.000000000
333.966880,84.310844,0.549999998,0.000000000
334.427334,84.593151,0.549999998,0.000000000
334.887789,84.875458,0.549999998,0.000000000
335.348243,85.157765,0.549999998,0.000000000
335.808697,85.440072,0.549999998,0.000000000
336.269152,85.722379,0.549999998,0.000000000
336.729606,86.004686,0.549999998,0.000000000
337.190061,86.286993,0.549999998,0.000000000
337.650515,86.569300,0.549999998,0.000000000
338.110970,86.851607,0.549999998,0.000000000
338.571424,87.133914,0.549999998,0.000000000
339.031878,87.416221,0.549999998,0.000000000
339.492333,87.698528,0.549999998,0.000000000
339.952787,87.980835,0.549999998,0.000000000
340.413242,88.263142,0.549999998,0.000000000
340.873696,88.545449,0.549999998,0.000000000
341.334151,88.827756,0.549999998,0.000000000
341.794605,89.110063,0.549999998,0.000000000
342.255059,89.392370,0.549999998,0.000000000
342.715514,89.674677,0.549999998,0.000000000
343.175968,89.956984,0.549999998,0.000000000
343.636423,90.239291,0.549999998,0.000000000
344.096877,90.521598,0.549999998,0.000000000
344.557331,90.803905,0.549999998,0.000000000
345.017786,91.086212,0.549999998,0.000000000
345.478240,91.368519,0.549999998,0.000000000
345.938695,91.650826,0.549999998,0.000000000
346.399149,91.933133,0.549999998,0.000000000
346.859604,92.215440,0.549999998,0.000000000
347.320058,92.497747,0.549999998,0.000000000
347.780512,92.780054,0.549999998,0.000000000
348.240967,93.062361,0.549999998,0.000000000
348.701421,93.344668,0.549999998,0.000000000
349.161876,93.626975,0.549999998,0.000000000
349.622330,93.909282,0.549999998,0.000000000
350.082785,94.191589,0.549999998,0.000000000
350.543239,94.473896,0.549999998,0.000000000
351.003693,94.756203,0.549999998,0.000000000
351.464148,95.038510,0.549999998,0.000000000
351.924602,95.320817,0.549999998,0.000000000
352.385057,95.603124,0.549999998,0.000000000
352.845511,95.885431,0.549999998,0.000000000
353.305965,96.167738,0.549999998,0.000000000
353.766420,96.450045,0.549999998,0.000000000
354.226874,96.732352,0.549999998,0.000000000
354.687329,97.014659,0.549999998,0.000000000
355.147783,97.296966,0.549999998,0.000000000
355.608238,97.579273,0.549999998,0.000000000
356.068692,97.861580,0.549999998,0.000000000
356.529146,98.143887,0.549999998,0.000000000
356.989601,98.426194,0.549999998,0.000000000
357.450055,98.708501,0.549999998,0.000000000
357.910510,98.990808,0.549999998,0.000000000
358.370964,99.273115,0.549999998,0.000000000
358.831419,99.555422,0.549999998,0.000000000
359.291873,99.837729,0.549999998,0.000000000
359.752327,100.120036,0.549999998,0.000000000
360.212782,100.402343,0.549999998,0.000000000
360.673236,100.684650,0.549999998,0.000000000
361.133691,100.966957,0.549999998,0.000000000
361.594145,101.249264,0.549999998,0.000000000
362.054599,101.531571,0.549999998,0.000000000
362.515054,101.813878,0.549999998,0.000000000
362.975508,102.096185,0.549999998,0.000000000
363.435963,102.378492,0.549999998,0.000000000
363.896417,102.660799,0.549999998,0.000000000
364.356872,102.943106,0.549999998,0.000000000
364.817326,103.225413,0.549999998,0.000000000
365.277780,103.507720,0.549999998,0.000000000
365.738235,103.790027,0.549999998,0.000000000
366.198689,104.072334,0.549999998,0.000000000
366.659144,104.354641,0.549999998,0.000000000
367.119598,104.636948,0.549999998,0.000000000
367.580053,104.919255,0.549999998,0.000000000
368.040507,105.201562,0.549999998,0.000000000
368.500961,105.483869,0.549999998,0.000000000
368.961416,105.766176,0.549999998,0.000000000
369.421870,106.048483,0.549999998,0.000000000
369.882325,106.330790,0.549999998,0.000000000
370.342779,106.613097,0.549999998,0.000000000
370.803233,106.895404,0.549999998,0.000000000
371.263688,107.177711,0.549999998,0.000000000
371.724142,107.460018,0.549999998,0.000000000
372.184597,107.742325,0.549999998,0.000000000
372.645053,108.024630,0.549959939,-0.000365419
373.105569,108.306836,0.549519478,-0.001265597
373.566278,108.588727,0.548592824,-0.002165775
374.027317,108.870078,0.547179977,-0.003065954
374.488821,109.150666,0.545280938,-0.003966132
374.950925,109.430265,0.542895706,-0.004866310
375.413762,109.708648,0.540024282,-0.005766488
375.877464,109.985588,0.536666665,-0.006666667
376.342160,110.260857,0.532822856,-0.007566845
376.807976,110.534224,0.528492854,-0.008467023
377.275039,110.805458,0.523676660,-0.009367201
377.743467,111.074326,0.518374273,-0.010267380
378.213379,111.340592,0.512585694,-0.011167558
378.684888,111.604018,0.506310922,-0.012067736
379.158104,111.864366,0.499549957,-0.012967914
379.633132,112.121393,0.492302800,-0.013868093
380.110072,112.374854,0.484569451,-0.014768271
380.589018,112.624503,0.476349909,-0.015668449
381.070059,112.870090,0.467644174,-0.016568627
381.553279,113.111362,0.458452247,-0.017468806
382.038753,113.348065,0.448774127,-0.018368984
382.526551,113.579939,0.438609815,-0.019269162
383.016736,113.806724,0.427959310,-0.020169340
383.509363,114.028155,0.416822613,-0.021069519
384.004476,114.243967,0.405199723,-0.021969697
384.502116,114.453888,0.393090641,-0.022869875
385.002310,114.657646,0.380495366,-0.023770053
385.505079,114.854966,0.367413899,-0.024670232
386.010432,115.045569,0.353846239,-0.025570410
386.518368,115.229175,0.339792386,-0.026470588
387.028878,115.405500,0.325252341,-0.027370766
387.541937,115.574259,0.310226104,-0.028270945
388.057514,115.735165,0.294713674,-0.029171123
388.575561,115.887928,0.278715051,-0.030071301
389.096020,116.032257,0.262230236,-0.030971480
389.618821,116.167860,0.245259228,-0.031871658
390.143878,116.294443,0.227802028,-0.032771836
390.671092,116.411716,0.209893039,-0.033333333
391.200330,116.519489,0.191889473,-0.033333333
391.731422,116.617717,0.173885908,-0.033333333
392.264196,116.706368,0.155882343,-0.033333333
392.798480,116.785413,0.137878778,-0.033333333
393.334101,116.854827,0.119875213,-0.033333333
393.870884,116.914587,0.101871648,-0.033333333
394.408657,116.964674,0.083868083,-0.033333333
394.947243,117.005071,0.065864518,-0.033333333
395.486470,117.035766,0.047860953,-0.033333333
396.026162,117.056749,0.029857388,-0.033333333
396.566144,117.068012,0.011853823,-0.033333333
397.106242,117.069553,-0.006149742,-0.033333333
397.646279,117.061370,-0.024153307,-0.033333333
398.186082,117.043466,-0.042156872,-0.033333333
398.725475,117.015847,-0.060160437,-0.033333333
399.264284,116.978522,-0.078164002,-0.033333333
399.802333,116.931504,-0.096167568,-0.033333333
400.339448,116.874806,-0.114171133,-0.033333333
400.875456,116.808449,-0.132174698,-0.033333333
401.410182,116.732453,-0.150178263,-0.033333333
401.943454,116.646842,-0.168181828,-0.033333333
402.475098,116.551645,-0.186185393,-0.033333333
403.004942,116.446893,-0.204188958,-0.033333333
403.532814,116.332619,-0.222192523,-0.033333333
404.058543,116.208860,-0.240196088,-0.033333333
404.581960,116.075657,-0.258199653,-0.033333333
405.102893,115.933053,-0.276203218,-0.033333333
405.621175,115.781094,-0.294206783,-0.033333333
406.136637,115.619829,-0.312210348,-0.033333333
406.649112,115.449310,-0.330213913,-0.033333333
407.158435,115.269593,-0.348217478,-0.033333333
407.664440,115.080736,-0.366221043,-0.033333333
408.166962,114.882801,-0.384224609,-0.033333333
408.665840,114.675850,-0.402228174,-0.033333333
409.160912,114.459953,-0.420231739,-0.033333333
409.652016,114.235177,-0.438235304,-0.033333333
410.138995,114.001597,-0.456238869,-0.033333333
410.621689,113.759288,-0.474242434,-0.033333333
411.099943,113.508328,-0.492245999,-0.033333333
411.573602,113.248799,-0.510249564,-0.033333333
412.042511,112.980786,-0.528253129,-0.033333333
412.506520,112.704374,-0.546256694,-0.033333333
412.965477,112.419653,-0.564260259,-0.033333333
413.419235,112.126716,-0.582263824,-0.033333333
413.867645,111.825658,-0.600267389,-0.033333333
414.310562,111.516576,-0.618270954,-0.033333333
414.747844,111.199571,-0.636274519,-0.033333333
415.179348,110.874744,-0.654278084,-0.033333333
415.604934,110.542203,-0.672281650,-0.033333333
416.024466,110.202055,-0.690248970,-0.032985740
416.437879,109.854495,-0.707821701,-0.032085561
416.845207,109.499823,-0.724908240,-0.031185383
417.246504,109.138340,-0.741508586,-0.030285205
417.641835,108.770342,-0.757622739,-0.029385027
418.031276,108.396116,-0.773250700,-0.028484848
418.414914,108.015943,-0.788392469,-0.027584670
418.792846,107.630096,-0.803048044,-0.026684492
419.165178,107.238842,-0.817217428,-0.025784314
419.532025,106.842441,-0.830900619,-0.024884135
419.893512,106.441145,-0.844097617,-0.023983957
420.249771,106.035200,-0.856808423,-0.023083779
420.600941,105.624845,-0.869033036,-0.022183601
420.947170,105.210312,-0.880771457,-0.021283422
421.288611,104.791825,-0.892023685,-0.020383244
421.625424,104.369606,-0.902789720,-0.019483066
421.957776,103.943865,-0.913069564,-0.018582888
422.285838,103.514810,-0.922863214,-0.017682709
422.609788,103.082641,-0.932170672,-0.016782531
422.929807,102.647553,-0.940991938,-0.015882353
423.246082,102.209736,-0.949327011,-0.014982175
423.558804,101.769374,-0.957175891,-0.014081996
423.868169,101.326646,-0.964538579,-0.013181818
424.174373,100.881726,-0.971415074,-0.012281640
424.477619,100.434785,-0.977805377,-0.011381462
424.778113,99.985989,-0.983709487,-0.010481283
425.076060,99.535498,-0.989127405,-0.009581105
425.371673,99.083472,-0.994059130,-0.008680927
425.665164,98.630064,-0.998504663,-0.007780749
425.956746,98.175427,-1.002464003,-0.006880570
426.246637,97.719709,-1.005937151,-0.005980392
426.535054,97.263057,-1.008924106,-0.005080214
426.822217,96.805616,-1.011424869,-0.004180036
427.108347,96.347527,-1.013439439,-0.003279857
427.393665,95.888933,-1.014967816,-0.002379679
427.678393,95.429972,-1.016010001,-0.001479501
427.962754,94.970783,-1.016565994,-0.000579323
428.246970,94.511504,-1.016666673,0.000000000
428.531177,94.052220,-1.016666673,0.000000000
428.815383,93.592935,-1.016666673,0.000000000
429.099589,93.133650,-1.016666673,0.000000000
429.383795,92.674366,-1.016666673,0.000000000
429.668001,92.215081,-1.016666673,0.000000000
429.952207,91.755796,-1.016666673,0.000000000
430.236413,91.296512,-1.016666673,0.000000000
430.520619,90.837227,-1.016666673,0.000000000
430.804825,90.377942,-1.016666673,0.000000000
431.089032,89.918658,-1.016666673,0.000000000
431.373238,89.459373,-1.016666673,0.000000000
431.657444,89.000088,-1.016666673,0.000000000
431.941650,88.540804,-1.016666673,0.000000000
432.225856,88.081519,-1.016666673,0.000000000
432.510062,87.622234,-1.016666673,0.000000000
432.794268,87.162950,-1.016666673,0.000000000
433.078474,86.703665,-1.016666673,0.000000000
433.362680,86.244380,-1.016666673,0.000000000
433.646887,85.785096,-1.016666673,0.000000000
433.931093,85.325811,-1.016666673,0.000000000
434.215299,84.866526,-1.016666673,0.000000000
434.499505,84.407242,-1.016666673,0.000000000
434.783711,83.947957,-1.016666673,0.000000000
435.067917,83.488672,-1.016666673,0.000000000
435.352123,83.029388,-1.016666673,0.000000000
435.636329,82.570103,-1.016666673,0.000000000
435.920535,82.110818,-1.016666673,0.000000000
436.204742,81.651534,-1.016666673,0.000000000
436.488948,81.192249,-1.016666673,0.000000000
436.773154,80.732964,-1.016666673,0.000000000
437.057360,80.273680,-1.016666673,0.000000000
437.341566,79.814395,-1.016666673,0.000000000
437.625772,79.355110,-1.016666673,0.000000000
437.909978,78.895826,-1.016666673,0.000000000
438.194184,78.436541,-1.016666673,0.000000000
438.478390,77.977256,-1.016666673,0.000000000
438.762597,77.517972,-1.016666673,0.000000000
439.046803,77.058687,-1.016666673,0.000000000
439.331009,76.599402,-1.016666673,0.000000000
439.615215,76.140118,-1.016666673,0.000000000
439.899421,75.680833,-1.016666673,0.000000000
440.183627,75.221548,-1.016666673,0.000000000
440.467833,74.762264,-1.016666673,0.000000000
440.752039,74.302979,-1.016666673,0.000000000
441.036245,73.843694,-1.016666673,0.000000000
441.320452,73.384410,-1.016666673,0.000000000
441.604658,72.925125,-1.016666673,0.000000000
441.888864,72.465840,-1.016666673,0.000000000
442.173070,72.006556,-1.016666673,0.000000000
442.457276,71.547271,-1.016666673,0.000000000
442.741482,71.087986,-1.016666673,0.000000000
443.025688,70.628702,-1.016666673,0.000000000
443.309894,70.169417,-1.016666673,0.000000000
443.594100,69.710132,-1.016666673,0.000000000
443.878307,69.250848,-1.016666673,0.000000000
444.162513,68.791563,-1.016666673,0.000000000
444.446719,68.332278,-1.016666673,0.000000000
444.730925,67.872994,-1.016666673,0.000000000
445.015131,67.413709,-1.016666673,0.000000000
445.299337,66.954424,-1.016666673,0.000000000
445.583543,66.495140,-1.016666673,0.000000000
445.867749,66.035855,-1.016666673,0.000000000
446.151955,65.576570,-1.016666673,0.000000000
446.436162,65.117286,-1.016666673,0.000000000
446.720368,64.658001,-1.016666673,0.000000000
447.004574,64.198716,-1.016666673,0.000000000
447.288780,63.739432,-1.016666673,0.000000000
447.572986,63.280147,-1.016666673,0.000000000
447.857192,62.820862,-1.016666673,0.000000000
448.141398,62.361578,-1.016666673,0.000000000
448.425604,61.902293,-1.016666673,0.000000000
448.709810,61.443008,-1.016666673,0.000000000
448.994017,60.983724,-1.016666673,0.000000000
449.278223,60.524439,-1.016666673,0.000000000
449.562429,60.065154,-1.016666673,0.000000000
449.846635,59.605870,-1.016666673,0.000000000
450.130841,59.146585,-1.016666673,0.000000000
450.415047,58.687300,-1.016666673,0.000000000
450.699253,58.228016,-1.016666673,0.000000000
450.983459,57.768731,-1.016666673,0.000000000
451.267665,57.309446,-1.016666673,0.000000000
451.551872,56.850162,-1.016666673,0.000000000
451.836078,56.390877,-1.016666673,0.000000000
452.120284,55.931592,-1.016666673,0.000000000
452.404490,55.472308,-1.016666673,0.000000000
452.688696,55.013023,-1.016666673,0.000000000
452.972902,54.553738,-1.016666673,0.000000000
453.257108,54.094454,-1.016666673,0.000000000
453.541314,53.635169,-1.016666673,0.000000000
453.825520,53.175884,-1.016666673,0.000000000
454.109727,52.716600,-1.016666673,0.000000000
454.393933,52.257315,-1.016666673,0.000000000
454.678139,51.798030,-1.016666673,0.000000000
454.962345,51.338746,-1.016666673,0.000000000
455.246551,50.879461,-1.016666673,0.000000000
455.530757,50.420176,-1.016666673,0.000000000
455.814963,49.960892,-1.016666673,0.000000000
456.099169,49.501607,-1.016666673,0.000000000
456.383375,49.042322,-1.016666673,0.000000000
456.667582,48.583038,-1.016666673,0.000000000
456.951788,48.123753,-1.016666673,0.000000000
457.235994,47.664468,-1.016666673,0.000000000
457.520200,47.205184,-1.016666673,0.000000000
457.804406,46.745899,-1.016666673,0.000000000
458.088612,46.286614,-1.016666673,0.000000000
458.372818,45.827330,-1.016666673,0.000000000
458.657024,45.368045,-1.016666673,0.000000000
458.941230,44.908760,-1.016666673,0.000000000
459.225437,44.449476,-1.016666673,0.000000000
459.509643,43.990191,-1.016666673,0.000000000
459.793849,43.530906,-1.016666673,0.000000000
460.078055,43.071622,-1.016666673,0.000000000
460.362261,42.612337,-1.016666673,0.000000000
460.646467,42.153052,-1.016666673,0.000000000
460.930673,41.693768,-1.016666673,0.000000000
461.214879,41.234483,-1.016666673,0.000000000
461.499085,40.775198,-1.016666673,0.000000000
461.783292,40.315914,-1.016666673,0.000000000
462.067498,39.856629,-1.016666673,0.000000000
462.351704,39.397344,-1.016666673,0.000000000
462.635910,38.938060,-1.016666673,0.000000000
462.920116,38.478775,-1.016666673,0.000000000
463.204322,38.019490,-1.016666673,0.000000000
463.488528,37.560206,-1.016666673,0.000000000
463.772734,37.100921,-1.016666673,0.000000000
464.056940,36.641636,-1.016666673,0.000000000
464.341147,36.182352,-1.016666673,0.000000000
464.625353,35.723067,-1.016666673,0.000000000
464.909559,35.263782,-1.016666673,0.000000000
465.193765,34.804498,-1.016666673,0.000000000
465.477971,34.345213,-1.016666673,0.000000000
465.762177,33.885928,-1.016666673,0.000000000
466.046383,33.426644,-1.016666673,0.000000000
466.330589,32.967359,-1.016666673,0.000000000
466.614795,32.508074,-1.016666673,0.000000000
466.899002,32.048790,-1.016666673,0.000000000
467.183208,31.589505,-1.016666673,0.000000000
467.467414,31.130220,-1.016666673,0.000000000
467.751620,30.670936,-1.016666673,0.000000000
468.035826,30.211651,-1.016666673,0.000000000
468.320032,29.752366,-1.016666673,0.000000000
468.604238,29.293082,-1.016666673,0.000000000
468.888444,28.833797,-1.016666673,0.000000000
469.172650,28.374512,-1.016666673,0.000000000
469.456857,27.915228,-1.016666673,0.000000000
469.741063,27.455943,-1.016666673,0.000000000
470.025269,26.996658,-1.016666673,0.000000000
470.309475,26.537374,-1.016666673,0.000000000
470.593681,26.078089,-1.016666673,0.000000000
470.877887,25.618804,-1.016666673,0.000000000
471.162093,25.159520,-1.016666673,0.000000000
471.446299,24.700235,-1.016666673,0.000000000
471.730505,24.240950,-1.016666673,0.000000000
472.014712,23.781666,-1.016666673,0.000000000
472.298918,23.322381,-1.016666673,0.000000000
472.583124,22.863096,-1.016666673,0.000000000
472.867330,22.403812,-1.016666673,0.000000000
473.151536,21.944527,-1.016666673,0.000000000
473.435742,21.485242,-1.016666673,0.000000000
473.719948,21.025958,-1.016666673,0.000000000
474.004154,20.566673,-1.016666673,0.000000000
474.288360,20.107388,-1.016666673,0.000000000
474.572567,19.648104,-1.016666673,0.000000000
474.856773,19.188819,-1.016666673,0.000000000
475.140979,18.729534,-1.016666673,0.000000000
475.425185,18.270250,-1.016666673,0.000000000
475.709391,17.810965,-1.016666673,0.000000000
475.993597,17.351680,-1.016666673,0.000000000
476.277803,16.892396,-1.016666673,0.000000000
476.562009,16.433111,-1.016666673,0.000000000
476.846215,15.973826,-1.016666673,0.000000000
477.130422,15.514542,-1.016666673,0.000000000
477.414628,15.055257,-1.016666673,0.000000000
477.698834,14.595972,-1.016666673,0.000000000
477.983040,14.136688,-1.016666673,0.000000000
478.267246,13.677403,-1.016666673,0.000000000
478.551452,13.218118,-1.016666673,0.000000000
478.835658,12.758834,-1.016666673,0.000000000
479.119864,12.299549,-1.016666673,0.000000000
479.404070,11.840264,-1.016666673,0.000000000
479.688277,11.380980,-1.016666673,0.000000000
479.972483,10.921695,-1.016666673,0.000000000
480.256689,10.462410,-1.016666673,0.000000000
480.540895,10.003126,-1.016666673,0.000000000
480.825101,9.543841,-1.016666673,0.000000000
481.109307,9.084556,-1.016666673,0.000000000
481.393513,8.625272,-1.016666673,0.000000000
481.677719,8.165987,-1.016666673,0.000000000
481.961925,7.706702,-1.016666673,0.000000000
482.246132,7.247418,-1.016666673,0.000000000
482.530338,6.788133,-1.016666673,0.000000000
482.814544,6.328848,-1.016666673,0.000000000
483.098750,5.869564,-1.016666673,0.000000000
483.382956,5.410279,-1.016666673,0.000000000
483.667162,4.950994,-1.016666673,0.000000000
483.951368,4.491710,-1.016666673,0.000000000
484.235574,4.032425,-1.016666673,0.000000000
484.519780,3.573140,-1.016666673,0.000000000
484.803987,3.113856,-1.016666673,0.000000000
485.088193,2.654571,-1.016666673,0.000000000
485.372399,2.195286,-1.016666673,0.000000000
485.656605,1.736002,-1.016666673,0.000000000
485.940811,1.276717,-1.016666673,0.000000000
486.225017,0.817432,-1.016666673,0.000000000
486.509223,0.358148,-1.016666673,0.000000000
486.793429,-0.101137,-1.016666673,0.000000000
487.077635,-0.560422,-1.016666673,0.000000000
487.361842,-1.019706,-1.016666673,0.000000000
487.646048,-1.478991,-1.016666673,0.000000000
487.930254,-1.938276,-1.016666673,0.000000000
488.214460,-2.397560,-1.016666673,0.000000000
488.498666,-2.856845,-1.016666673,0.000000000
488.782872,-3.316130,-1.016666673,0.000000000
489.067078,-3.775414,-1.016666673,0.000000000
489.351284,-4.234699,-1.016666673,0.000000000
489.635490,-4.693984,-1.016666673,0.000000000
489.919697,-5.153268,-1.016666673,0.000000000
490.203903,-5.612553,-1.016666673,0.000000000
490.488109,-6.071838,-1.016666673,0.000000000
490.772315,-6.531122,-1.016666673,0.000000000
491.056521,-6.990407,-1.016666673,0.000000000
491.340727,-7.449692,-1.016666673,0.000000000
491.624933,-7.908976,-1.016666673,0.000000000
491.909139,-8.368261,-1.016666673,0.000000000
492.193345,-8.827546,-1.016666673,0.000000000
492.477552,-9.286830,-1.016666673,0.000000000
492.761758,-9.746115,-1.016666673,0.000000000
493.045964,-10.205400,-1.016666673,0.000000000
493.330170,-10.664684,-1.016666673,0.000000000
493.614376,-11.123969,-1.016666673,0.000000000
493.898582,-11.583254,-1.016666673,0.000000000
494.182788,-12.042538,-1.016666673,0.000000000
494.466994,-12.501823,-1.016666673,0.000000000
494.751200,-12.961108,-1.016666673,0.000000000
495.035406,-13.420392,-1.016666673,0.000000000
495.319613,-13.879677,-1.016666673,0.000000000
495.603819,-14.338962,-1.016666673,0.000000000
495.888025,-14.798246,-1.016666673,0.000000000
496.172231,-15.257531,-1.016666673,0.000000000
496.456437,-15.716816,-1.016666673,0.000000000
496.740643,-16.176100,-1.016666673,0.000000000
497.024849,-16.635385,-1.016666673,0.000000000
497.309055,-17.094670,-1.016666673,0.000000000
497.593261,-17.553954,-1.016666673,0.000000000
497.877468,-18.013239,-1.016666673,0.000000000
498.161674,-18.472524,-1.016666673,0.000000000
498.445880,-18.931808,-1.016666673,0.000000000
498.730086,-19.391093,-1.016666673,0.000000000
499.014292,-19.850378,-1.016666673,0.000000000
499.298498,-20.309662,-1.016666673,0.000000000
499.582704,-20.768947,-1.016666673,0.000000000
499.866910,-21.228232,-1.016666673,0.000000000
500.151116,-21.687516,-1.016666673,0.000000000
500.435323,-22.146801,-1.016666673,0.000000000
500.719529,-22.606086,-1.016666673,0.000000000
501.003735,-23.065370,-1.016666673,0.000000000
501.287941,-23.524655,-1.016666673,0.000000000
501.572147,-23.983940,-1.016666673,0.000000000
501.856353,-24.443224,-1.016666673,0.000000000
502.140559,-24.902509,-1.016666673,0.000000000
502.424765,-25.361794,-1.016666673,0.000000000
502.708971,-25.821078,-1.016666673,0.000000000
502.993178,-26.280363,-1.016666673,0.000000000
503.277384,-26.739648,-1.016666673,0.000000000
503.561590,-27.198932,-1.016666673,0.000000000
503.845796,-27.658217,-1.016666673,0.000000000
504.130002,-28.117502,-1.016666673,0.000000000
504.414208,-28.576786,-1.016666673,0.000000000
504.698414,-29.036071,-1.016666673,0.000000000
504.982620,-29.495356,-1.016666673,0.000000000
505.266826,-29.954640,-1.016666673,0.000000000
505.551033,-30.413925,-1.016666673,0.000000000
505.835239,-30.873210,-1.016666673,0.000000000
506.119445,-31.332495,-1.016666673,0.000000000
506.403651,-31.791779,-1.016666673,0.000000000
506.687857,-32.251064,-1.016666673,0.000000000
506.972063,-32.710349,-1.016666673,0.000000000
507.256269,-33.169633,-1.016666673,0.000000000
507.540475,-33.628918,-1.016666673,0.000000000
507.824681,-34.088203,-1.016666673,0.000000000
508.108888,-34.547487,-1.016666673,0.000000000
508.393094,-35.006772,-1.016666673,0.000000000
508.677300,-35.466057,-1.016666369,0.000014260
508.961515,-35.925335,-1.016610048,0.000194296
509.245779,-36.384584,-1.016456488,0.000374332
509.530135,-36.843776,-1.016205690,0.000554367
509.814629,-37.302882,-1.015857653,0.000734403
510.099305,-37.761876,-1.015412378,0.000914439
510.384208,-38.220729,-1.014869864,0.001094474
510.669382,-38.679413,-1.014230111,0.001274510
510.954872,-39.137901,-1.013493121,0.001454545
511.240721,-39.596165,-1.012658891,0.001634581
511.526976,-40.054176,-1.011727423,0.001814617
511.813678,-40.511906,-1.010698717,0.001994652
512.100874,-40.969327,-1.009572772,0.002174688
512.388607,-41.426410,-1.008349589,0.002354724
512.676921,-41.883127,-1.007029167,0.002534759
512.965860,-42.339449,-1.005611506,0.002714795
513.255468,-42.795347,-1.004096607,0.002894831
513.545788,-43.250792,-1.002484470,0.003074866
513.836865,-43.705753,-1.000775094,0.003254902
514.128740,-44.160202,-0.998968480,0.003434938
514.421458,-44.614109,-0.997064627,0.003614973
514.715062,-45.067444,-0.995063535,0.003795009
515.009595,-45.520176,-0.992965205,0.003975045
515.305098,-45.972274,-0.990769637,0.004155080
515.601616,-46.423708,-0.988476830,0.004335116
515.899190,-46.874447,-0.986086784,0.004515152
516.197862,-47.324458,-0.983599501,0.004695187
516.497674,-47.773711,-0.981014978,0.004875223
516.798668,-48.222172,-0.978333217,0.005055258
517.100886,-48.669810,-0.975554218,0.005235294
517.404368,-49.116592,-0.972677980,0.005415330
517.709155,-49.562484,-0.969704503,0.005595365
518.015289,-50.007454,-0.966633788,0.005775401
518.322809,-50.451465,-0.963465834,0.005955437
518.631756,-50.894486,-0.960200642,0.006135472
518.942169,-51.336480,-0.956838212,0.006315508
519.254088,-51.777413,-0.953378543,0.006495544
519.567552,-52.217249,-0.949821753,0.006666667
519.882592,-52.655958,-0.946221040,0.006666667
520.199209,-53.093529,-0.942620327,0.006666667
520.517400,-53.529958,-0.939019614,0.006666667
520.837160,-53.965238,-0.935418901,0.006666667
521.158485,-54.399363,-0.931818188,0.006666667
521.481371,-54.832329,-0.928217475,0.006666667
521.805815,-55.264130,-0.924616762,0.006666667
522.131811,-55.694760,-0.921016049,0.006666667
522.459355,-56.124213,-0.917415336,0.006666667
522.788444,-56.552483,-0.913814623,0.006666667
523.119072,-56.979566,-0.910213910,0.006666667
523.451236,-57.405456,-0.906613197,0.006666667
523.784932,-57.830147,-0.903012484,0.006666667
524.120155,-58.253634,-0.899411771,0.006666667
524.456900,-58.675911,-0.895811058,0.006666667
524.795164,-59.096973,-0.892210345,0.006666667
525.134941,-59.516814,-0.888609632,0.006666667
525.476228,-59.935428,-0.885008918,0.006666667
525.819020,-60.352812,-0.881408205,0.006666667
526.163313,-60.768958,-0.877807492,0.006666667
526.509102,-61.183862,-0.874206779,0.006666667
526.856383,-61.597518,-0.870606066,0.006666667
527.205151,-62.009921,-0.867005353,0.006666667
527.555401,-62.421065,-0.863404640,0.006666667
527.907130,-62.830946,-0.859803927,0.006666667
528.260332,-63.239557,-0.856203214,0.006666667
528.615004,-63.646894,-0.852602501,0.006666667
528.971139,-64.052952,-0.849001788,0.006666667
529.328735,-64.457724,-0.845401075,0.006666667
529.687785,-64.861206,-0.841800362,0.006666667
530.048286,-65.263393,-0.838199649,0.006666667
530.410233,-65.664279,-0.834598936,0.006666667
530.773621,-66.063859,-0.830998223,0.006666667
531.138446,-66.462128,-0.827397510,0.006666667
531.504702,-66.859081,-0.823796797,0.006666667
531.872385,-67.254713,-0.820196084,0.006666667
532.241490,-67.649018,-0.816595371,0.006666667
532.612013,-68.041991,-0.812994658,0.006666667
532.983948,-68.433628,-0.809393945,0.006666667
533.357291,-68.823923,-0.805793232,0.006666667
533.732037,-69.212871,-0.802192519,0.006666667
534.108181,-69.600468,-0.798591806,0.006666667
534.485718,-69.986707,-0.794991093,0.006666667
534.864644,-70.371585,-0.791390380,0.006666667
535.244953,-70.755095,-0.787789667,0.006666667
535.626640,-71.137234,-0.784188954,0.006666667
536.009700,-71.517996,-0.780588241,0.006666667
536.394130,-71.897376,-0.776987528,0.006666667
